pk_name,pk_address,pk_code,pk_type_cd,pk_type_nm,oper_se,oper_se_nm,phone,weekday_start,weekday_end,weekend_start,weekend_end,holi_start,holi_end,parking_space,fee_type,basic_fee,basic_time,extra_fee,extra_time,daily_max_fee,monthly_fee,latitude,longitude,coord_src,PRK_STTS_YN,PRK_STTS_NM,NOW_PRK_VHCL_CNT,NOW_PRK_VHCL_UPDT_TM,PAY_YN,PAY_YN_NM,NGHT_PAY_YN,NGHT_PAY_YN_NM,LHLDY_OPER_BGNG_TM,LHLDY_OPER_END_TM,LHLDY_CHGD_FREE_SE,LHLDY_CHGD_FREE_SE_NAME,PRD_AMT,STRT_PKLT_MNG_NO,BSC_PRK_CRG,BSC_PRK_HR,ADD_PRK_CRG,ADD_PRK_HR,BUS_BSC_PRK_CRG,BUS_BSC_PRK_HR,BUS_ADD_PRK_HR,BUS_ADD_PRK_CRG,DAY_MAX_CRG,SHRN_PKLT_MNG_NM,SHRN_PKLT_MNG_URL,SHRN_PKLT_YN,SHRN_PKLT_ETC,collected_at
다산동 공영주차장(구),중구 신당동 432-1584,171941,NW,노외 주차장,1,시간제 주차장,02-2280-8360,0000,2400,0000,2400,0000,2400,85,유료,200.0,5.0,200.0,5.0,,140000.0,37.5545422665709,127.008498990114,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:11:58
버티 공영주차장(구),중구 신당동 432-1693,171944,NW,노외 주차장,1,시간제 주차장,02-2280-8360,0000,2400,0000,2400,0000,2400,92,유료,200.0,5.0,200.0,5.0,,140000.0,37.549080211914,127.005932721784,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:11:59
서소문삼성생명뒤(구),중구 서소문동 122-0,171953,NW,노외 주차장,1,시간제 주차장,02-2280-8360,0800,2200,0900,1800,,,24,유료,450.0,5.0,450.0,5.0,,,37.5616626838599,126.97423009674,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:00
신당사거리 공영주차장(구),중구 신당동 110-1,171965,NW,노외 주차장,3,시간제 + 거주자 주차장,02-2280-8360,0000,2400,0000,2400,0000,2400,45,유료,300.0,5.0,300.0,5.0,,240000.0,37.5651113032546,127.017008191328,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:00
약수동 공영주차장(구),중구 신당동 349-234,171966,NW,노외 주차장,3,시간제 + 거주자 주차장,02-2280-8360,0000,2400,0000,2400,0000,2400,88,유료,200.0,5.0,200.0,5.0,,140000.0,37.5522352651108,127.013331136302,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:01
장충 공영주차장(구),중구 장충동2가 193-39,171971,NW,노외 주차장,3,시간제 + 거주자 주차장,02-2280-8360,0000,2400,0000,2400,0000,2400,106,유료,200.0,5.0,200.0,5.0,,140000.0,37.5599785523322,127.001334281522,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:02
손기정체육공원 공영주차장(구),중구 만리동2가 6-1,171975,NW,노외 주차장,3,시간제 + 거주자 주차장,02-2280-8360,0000,2400,0000,2400,0000,2400,162,유료,200.0,5.0,200.0,5.0,,140000.0,37.555597735109,126.964583684813,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:03
용문동 공영주차장(구),용산구 도원동 4-5,172007,NW,노외 주차장,1,시간제 주차장,02-749-5314,0000,2400,0000,2400,0000,2400,39,유료,150.0,5.0,150.0,5.0,,98000.0,37.5389591975975,126.957562209836,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:04
이태원2동 공영주차장(구),용산구 이태원동 227-9,172041,NW,노외 주차장,1,시간제 주차장,02-707-3190,0000,2400,0000,2400,0000,2400,110,유료,250.0,5.0,250.0,5.0,,160000.0,37.5403608924558,126.992660149978,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:04
용산주차빌딩 공영주차장(시),용산구 한강로2가 12-9,172065,NW,노외 주차장,1,시간제 주차장,02-2290-6014,0000,2400,0000,2400,0000,2400,559,유료,270.0,5.0,270.0,5.0,,198000.0,37.53436379,126.96541818,서울API,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),88.0,2026-06-28 01:16:54,Y,유료,N,야간 미개방,0000,2400,N,무료,198000,,270.0,5.0,270.0,5.0,0.0,0.0,0.0,0.0,0.0,*,*,N,*,2026-06-28 01:12:04
응봉동(건물) 공영주차장(구),성동구 행당동 341-59,172083,NW,노외 주차장,1,시간제 주차장,02-2204-7970,0000,2400,0000,2400,0000,2400,156,유료,50.0,5.0,,,,20000.0,37.5533348419457,127.030724114864,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:05
도선동(지하) 공영주차장(구),성동구 홍익동 369-0,172084,NW,노외 주차장,1,시간제 주차장,02-2204-7970,0000,2400,0000,2400,0000,2400,186,유료,100.0,5.0,,,,20000.0,37.5655554381582,127.031695537881,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:06
성수1가1동(건물) 공영주차장(구),성동구 성수동1가 656-260,172120,NW,노외 주차장,1,시간제 주차장,02-2204-7970,0000,2400,0000,2400,0000,2400,91,유료,150.0,5.0,,,,20000.0,37.5399508048933,127.046360694271,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:07
성수2가3동(건물) 공영주차장(구),성동구 성수동2가 299-19,172130,NW,노외 주차장,1,시간제 주차장,02-2204-7970,0000,2400,0000,2400,0000,2400,192,유료,150.0,5.0,,,,20000.0,37.549128735421,127.055180592806,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:07
성수2가1동(건물) 공영주차장(구),성동구 성수동2가 571-1,172134,NW,노외 주차장,1,시간제 주차장,02-2204-7970,0000,2400,0000,2400,0000,2400,161,유료,150.0,5.0,,,,20000.0,37.5371707429393,127.056174930046,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:08
강변(건물) 공영주차장(구),성동구 성수동1가 366-1,172144,NW,노외 주차장,1,시간제 주차장,02-2204-7970,0000,2400,0000,2400,0000,2400,99,유료,150.0,5.0,,,,20000.0,37.5369665980812,127.049047521179,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:09
용답동(건물) 공영주차장(구),성동구 용답동 4-1,172149,NW,노외 주차장,1,시간제 주차장,02-2204-7970,0000,2400,0000,2400,0000,2400,160,유료,100.0,5.0,,,,20000.0,37.564571151956,127.054310140099,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:10
자양유수지 공영주차장(구),광진구 자양동 594-0,172178,NW,노외 주차장,1,시간제 주차장,02-2049-4535,0000,2400,0000,2400,0000,2400,287,유료,200.0,5.0,200.0,5.0,,50000.0,37.5293842784142,127.077529458568,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:11
동서울 노외주차장(구),광진구 구의동 598-1,172184,NW,노외 주차장,1,시간제 주차장,,0800,1900,0800,1900,0000,0000,25,유료,250.0,5.0,250.0,5.0,30000.0,100000.0,37.5335147942195,127.091314773368,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:11
구의1동 공영주차장(구),광진구 구의동 243-78,172198,NW,노외 주차장,1,시간제 주차장,02-2049-4535,0000,2400,0000,2400,0000,2400,172,유료,200.0,5.0,200.0,5.0,,80000.0,37.5382759523495,127.087868000318,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:12
능동공영주차장(구),광진구 능동 205-0,172204,NW,노외 주차장,1,시간제 주차장,02-2049-4535,0000,2400,0000,2400,0000,2400,77,유료,200.0,5.0,200.0,5.0,,50000.0,37.5540441763535,127.080239758283,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:13
자양4동 공영주차장(구),광진구 자양동 5-5,172218,NW,노외 주차장,1,시간제 주차장,02-2049-4535,0000,2400,0000,2400,0000,2400,83,유료,250.0,5.0,250.0,5.0,,,37.5386777385268,127.068185927821,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:14
청량리동 노외주차장(구),동대문구 청량리동 51-4,172230,NW,노외 주차장,3,시간제 + 거주자 주차장,02-2247-9664~6,0900,1900,0900,1900,0900,1900,26,유료,1000.0,60.0,,,10000.0,,37.5840502790308,127.048995407615,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:15
청량리동 공영주차장(구),동대문구 청량리동 435-0,172297,NW,노외 주차장,3,시간제 + 거주자 주차장,02-2247-9664,0000,2400,0000,2400,0000,2400,67,유료,500.0,10.0,500.0,10.0,10000.0,,37.5854408322126,127.044547388533,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:15
늘봄주차장(구),중랑구 면목동 22-12,172303,NW,노외 주차장,1,시간제 주차장,02-437-1987,0000,2400,0000,2400,0000,2400,72,유료,100.0,5.0,100.0,5.0,,50000.0,37.5898503968654,127.09642287842,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:16
원묵 고등학교 공용 지하주차장(구),중랑구 묵동 23-0,172344,NW,노외 주차장,1,시간제 주차장,,0000,0000,0000,0000,0000,0000,107,유료,50.0,5.0,50.0,5.0,,50000.0,37.615384171603,127.086070881,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:17
은행나무공영주차장(구),중랑구 면목동 107-5,172367,NW,노외 주차장,1,시간제 주차장,,0000,2400,0000,2400,0000,2400,97,유료,100.0,5.0,100.0,5.0,,50000.0,37.5870121483961,127.091483343616,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:18
봉화산역(남) 공영주차장(구),중랑구 신내동 647-0,172382,NW,노외 주차장,1,시간제 주차장,,0000,2200,0000,2200,0000,2200,86,유료,80.0,5.0,80.0,5.0,,,37.6164241597896,127.091953513365,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:19
동원시장공영주차장(구),중랑구 면목동 74-33,172384,NW,노외 주차장,1,시간제 주차장,,0000,2400,0000,2400,0000,2400,26,유료,100.0,5.0,100.0,5.0,,50000.0,37.5898770036264,127.093134619773,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:20
상봉2동공영주차장(구),중랑구 상봉동 110-38,172385,NW,노외 주차장,1,시간제 주차장,02-1577-3325,0000,2400,0000,2400,0000,2400,83,유료,100.0,5.0,100.0,5.0,,50000.0,37.5930250133349,127.08421419088,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:20
중화1동공영주차장(구),중랑구 중화동 29-2,172386,NW,노외 주차장,1,시간제 주차장,02-438-7489,0000,2400,0000,2400,0000,2400,130,유료,100.0,5.0,100.0,5.0,,50000.0,37.6027366363404,127.081617559428,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:21
대지시장길 공영주차장(구),강북구 미아동 703-8,172530,NW,노외 주차장,1,시간제 주차장,02-944-3025,0000,2400,0000,2400,0000,2400,47,유료,200.0,5.0,200.0,5.0,,100000.0,37.6201584233598,127.020265495468,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:22
송중동 공영주차장(구),강북구 미아동 48-1,172550,NW,노외 주차장,1,시간제 주차장,02-944-3038,0000,2400,0000,2400,0000,2400,54,유료,200.0,5.0,200.0,5.0,10000.0,100000.0,37.6116202200111,127.033624954216,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:23
오패산 공영주차장(구),강북구 미아동 133-100,172563,NW,노외 주차장,1,시간제 주차장,,0000,2400,0000,2400,0000,2400,75,유료,150.0,5.0,150.0,5.0,10000.0,,37.6221494935161,127.031125539043,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:24
냉천길 공영주차장(구),강북구 미아동 756-1,172564,NW,노외 주차장,1,시간제 주차장,02-944-3025,0000,2400,0000,2400,0000,2400,104,유료,200.0,5.0,200.0,5.0,10000.0,100000.0,37.623986302252,127.019530912553,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:25
인수동 공영주차장(구),강북구 수유동 126-0,172580,NW,노외 주차장,1,시간제 주차장,02-944-3045,0000,2400,0000,2400,0000,2400,74,유료,200.0,5.0,200.0,5.0,10000.0,100000.0,37.6360703297464,127.01840803084,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:25
교통광장 공영주차장(구),강북구 우이동 265-0,172594,NW,노외 주차장,1,시간제 주차장,02-944-3027,0000,2400,0000,2400,0000,2400,158,유료,200.0,5.0,200.0,5.0,10000.0,100000.0,37.6620710330194,127.007335383304,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:26
우이동 공영주차장(구),강북구 우이동 105-2,172605,NW,노외 주차장,1,시간제 주차장,02-944-3044,0000,2400,0000,2400,0000,2400,82,무료,,,,,80000.0,,37.6566976869566,127.011591978288,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:27
새장골공영주차장(구),은평구 불광동 480-352,172683,NW,노외 주차장,1,시간제 주차장,02-355-5947,0000,2400,0000,2400,0000,2400,40,유료,100.0,5.0,100.0,5.0,,70000.0,37.624454639161,126.923546487526,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:28
역말 공영주차장(구),은평구 역촌동 12-42,172707,NW,노외 주차장,2,거주자 우선 주차장,02-350-5183,0000,0000,0000,0000,0000,0000,47,유료,,,,,,,37.6078457950896,126.916714648635,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:29
갈현1동공영주차장(구),은평구 갈현동 9-112,172777,NW,노외 주차장,1,시간제 주차장,02-357-5947,0000,2400,0000,2400,0000,2400,61,유료,100.0,5.0,100.0,5.0,,70000.0,37.6264748883838,126.915316597521,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:30
마포유수지(구),마포구 마포동 36-1,172844,NW,노외 주차장,5,시간제 + 버스전용 주차장,070-7717-0117,0000,2400,0000,2400,0000,2400,503,유료,250.0,5.0,250.0,5.0,,170000.0,37.5387991596286,126.942594719694,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:30
목동공영주차장(구),양천구 목동 915-0,172904,NW,노외 주차장,1,시간제 주차장,02-2644-1386,0700,2200,0800,1900,0800,1900,894,유료,150.0,5.0,150.0,5.0,10000.0,100000.0,37.5278439091007,126.877803255747,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:31
염리 공영주차장(구),마포구 염리동 174-3,172912,NW,노외 주차장,1,시간제 주차장,02-300-5046,0000,2400,0000,2400,0000,2400,135,유료,250.0,5.0,250.0,5.0,,170000.0,37.5419858853855,126.945206676406,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:32
목2동 월촌(구),양천구 목동 525-0,172916,NW,노외 주차장,1,시간제 주차장,02-2061-4369,0000,2400,0000,2400,0000,2400,79,유료,50.0,5.0,50.0,5.0,,50000.0,37.5459445359095,126.874612168869,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:33
웃우물 공영주차장(시),양천구 신정동 943-25,172935,NW,노외 주차장,1,시간제 주차장,02-2290-6311,0000,2400,0000,2400,0000,2400,79,유료,200.0,5.0,200.0,5.0,,144000.0,37.52379759,126.85141746,서울API,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),58.0,2026-06-28 01:16:54,Y,유료,N,야간 미개방,0000,2400,N,무료,144000,,200.0,5.0,200.0,5.0,0.0,0.0,0.0,0.0,0.0,*,*,N,*,2026-06-28 01:12:33
목동체비지 공영주차장(시),양천구 목동 908-26,172937,NW,노외 주차장,1,시간제 주차장,,0800,2100,0800,2100,0800,2100,55,유료,130.0,5.0,130.0,5.0,,90000.0,37.53679354,126.8806468,서울API,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),23.0,2026-06-28 01:16:54,Y,유료,N,야간 미개방,0800,2100,N,무료,90000,,130.0,5.0,130.0,5.0,0.0,0.0,0.0,0.0,0.0,*,*,N,*,2026-06-28 01:12:33
달마을주차장(구),양천구 목동 532-18,172941,NW,노외 주차장,1,시간제 주차장,02-2644-1401,0000,2400,0000,2400,0000,2400,35,유료,100.0,5.0,100.0,5.0,,50000.0,37.5443699698842,126.871611518362,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:34
목3동 해운주차장(구),양천구 목동 711-6,172952,NW,노외 주차장,1,시간제 주차장,,0000,2400,0000,2400,0000,2400,63,유료,50.0,5.0,50.0,5.0,,50000.0,37.5419314807458,126.865122310587,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:35
방화역(서) 공영주차장(시),강서구 방화동 829-1,172970,NW,노외 주차장,1,시간제 주차장,,0800,2100,0800,2100,0800,2100,69,유료,290.0,5.0,290.0,5.0,,109000.0,37.57757395,126.81217459,서울API,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),19.0,2026-06-28 01:16:54,Y,유료,N,야간 미개방,0800,2100,N,무료,109000,,290.0,5.0,290.0,5.0,0.0,0.0,0.0,0.0,0.0,*,*,N,*,2026-06-28 01:12:35
방화역(동) 공영주차장(시),강서구 방화동 830-4,172971,NW,노외 주차장,1,시간제 주차장,,0800,2100,0800,2100,0800,2100,67,유료,290.0,5.0,290.0,5.0,,109000.0,37.57730116,126.81331479,서울API,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),67.0,2026-06-28 01:16:54,Y,유료,N,야간 미개방,0800,2100,N,무료,109000,,290.0,5.0,290.0,5.0,0.0,0.0,0.0,0.0,0.0,*,*,N,*,2026-06-28 01:12:35
개화산역 공영주차장(시),강서구 방화동 845-0,172979,NW,노외 주차장,1,시간제 주차장,02-2290-6064,0000,2400,0000,2400,0000,2400,320,유료,290.0,5.0,290.0,5.0,,109000.0,37.57224302,126.80518976,서울API,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),92.0,2026-06-28 01:16:53,Y,유료,N,야간 미개방,0000,2400,N,무료,109000,,290.0,5.0,290.0,5.0,0.0,0.0,0.0,0.0,0.0,*,*,N,*,2026-06-28 01:12:35
가양3동 공영주차장(시),강서구 가양동 1488-12,173005,NW,노외 주차장,1,시간제 주차장,,0900,1900,0900,1500,0000,0000,56,유료,200.0,5.0,200.0,5.0,,144000.0,37.56033753,126.85977547,서울API,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),56.0,2026-06-28 01:16:54,Y,유료,N,야간 미개방,0000,0000,Y,유료,144000,,200.0,5.0,200.0,5.0,0.0,0.0,0.0,0.0,0.0,*,*,N,*,2026-06-28 01:12:35
가양역 공영주차장(시),강서구 가양동 1480-10,173047,NW,노외 주차장,1,시간제 주차장,,0800,2100,0800,2100,0800,2100,79,유료,320.0,5.0,320.0,5.0,,168000.0,37.56332959,126.85308175,서울API,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),23.0,2026-06-28 01:16:54,Y,유료,N,야간 미개방,0800,2100,N,무료,168000,,320.0,5.0,320.0,5.0,0.0,0.0,0.0,0.0,0.0,*,*,N,*,2026-06-28 01:12:35
구로5동마을공동주차장(구),구로구 구로동 549-73,173073,NW,노외 주차장,1,시간제 주차장,02-839-4875,0000,2400,0000,2400,0000,2400,77,유료,100.0,5.0,100.0,5.0,,65000.0,37.5008486805552,126.886009593279,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:35
구로리공원지하주차장(구),구로구 구로동 139-82,173093,NW,노외 주차장,3,시간제 + 거주자 주차장,02-839-4875,0000,2400,0000,2400,0000,2400,203,유료,150.0,5.0,150.0,5.0,,105000.0,37.4908836860729,126.891610005413,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:36
고척1동마을공동주차장(구),구로구 고척동 52-54,173104,NW,노외 주차장,1,시간제 주차장,02-839-4875,0000,2400,0000,2400,0000,2400,125,유료,100.0,5.0,100.0,5.0,,65000.0,37.5023185178497,126.863904227325,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:37
독산1동 공영주차장(구),금천구 독산동 1006-94,173123,NW,노외 주차장,1,시간제 주차장,,0000,2400,0000,2400,0000,2400,66,유료,65.0,5.0,65.0,5.0,,,37.4649426567554,126.894815207639,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:38
독산3동 공영주차장(구),금천구 독산동 898-24,173129,NW,노외 주차장,1,시간제 주차장,,0800,1900,0800,1900,0800,1900,50,유료,65.0,5.0,65.0,5.0,,,37.4794930338486,126.906340366884,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:38
구로2동 마을공동주차장(구),구로구 구로동 317-187,173139,NW,노외 주차장,3,시간제 + 거주자 주차장,02-839-4875,0000,2400,0000,2400,0000,2400,88,유료,100.0,5.0,100.0,5.0,,65000.0,37.4914781605926,126.888310359313,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:39
시흥1동 공영주차장(구),금천구 시흥동 555-3,173141,NW,노외 주차장,1,시간제 주차장,02-809-0061,0900,1800,0900,1800,0900,1800,82,유료,65.0,5.0,65.0,5.0,,50000.0,37.4506855368442,126.896706481184,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:40
신길환승(5호선)(구),영등포구 영등포동1가 35-0,173150,NW,노외 주차장,1,시간제 주차장,02-2677-1401,0000,2400,0000,2400,0000,2400,109,유료,100.0,5.0,100.0,5.0,,70000.0,37.517714138392,126.914509613052,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:41
영등포본동제1공영(구),영등포구 영등포동 592-10,173152,NW,노외 주차장,1,시간제 주차장,02-2677-1401,0000,2400,0000,2400,0000,2400,194,유료,100.0,5.0,100.0,5.0,,70000.0,37.5143769723304,126.909158731995,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:42
시흥3동 공영주차장(구),금천구 시흥동 942-6,173153,NW,노외 주차장,3,시간제 + 거주자 주차장,,0830,1900,0830,1900,0830,1900,44,유료,65.0,5.0,65.0,5.0,,50000.0,37.4429360450841,126.905699229209,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:43
가산동 공영주차장(구),금천구 가산동 148-28,173160,NW,노외 주차장,3,시간제 + 거주자 주차장,02-809-0061,0830,1900,0830,1900,0830,1900,130,유료,65.0,5.0,65.0,5.0,,,37.4766232370729,126.895598924596,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:43
상인회주차장(구),금천구 시흥동 886-13,173168,NW,노외 주차장,1,시간제 주차장,02-808-0811,0900,1800,0900,1800,0900,1800,22,유료,125.0,5.0,125.0,5.0,,130000.0,37.4532140337802,126.903289418146,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:44
견인보관소 노외(구),금천구 가산동 614-34,173169,NW,노외 주차장,1,시간제 주차장,02-854-5273,0000,2400,0000,2400,0000,2400,55,유료,300.0,10.0,300.0,10.0,9000.0,100000.0,37.483171266943,126.875800640783,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:45
문래근린공원 주차장(구),영등포구 문래동3가 60-2,173184,NW,노외 주차장,1,시간제 주차장,02-2677-1401,0000,2400,0000,2400,0000,2400,41,유료,250.0,5.0,250.0,5.0,,140000.0,37.5153260754776,126.893802758736,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:46
문래동공영(구),영등포구 문래동5가 3-0,173185,NW,노외 주차장,1,시간제 주차장,02-2677-1401,0000,2400,0000,2400,0000,2400,52,유료,150.0,5.0,150.0,5.0,,98000.0,37.5162715004248,126.887858629521,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:46
당산1동공영(구),영등포구 당산동3가 6-1,173193,NW,노외 주차장,1,시간제 주차장,02-2677-1401,0000,2400,0000,2400,0000,2400,91,유료,100.0,5.0,100.0,5.0,,70000.0,37.5237494919587,126.899608520705,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:47
당산2동(구),영등포구 당산동 121-105,173208,NW,노외 주차장,1,시간제 주차장,02-2677-1401,0000,2400,0000,2400,0000,2400,31,유료,150.0,5.0,150.0,5.0,,140000.0,37.5282371149285,126.90778943125,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:48
영등포동제2공영(구),영등포구 영등포동7가 29-122,173218,NW,노외 주차장,1,시간제 주차장,02-2634-1308,0000,2400,0000,2400,0000,2400,28,유료,100.0,5.0,100.0,5.0,,70000.0,37.5237781226443,126.908569489561,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:49
신길4동 공영주차장(구),영등포구 신길동 236-10,173235,NW,노외 주차장,1,시간제 주차장,02-2677-1401,0000,2400,0000,2400,0000,2400,23,유료,50.0,5.0,50.0,5.0,,65000.0,37.5052705571701,126.912063367597,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:50
대림3동 공영주차장(구),영등포구 대림동 745-1,173238,NW,노외 주차장,1,시간제 주차장,02-2677-1401,0000,2400,0000,2400,0000,2400,99,유료,50.0,5.0,50.0,5.0,,65000.0,37.4980075903159,126.900419670299,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:50
대림2동공영(구),영등포구 대림동 1072-25,173245,NW,노외 주차장,1,시간제 주차장,02-2677-1401,0000,2400,0000,2400,0000,2400,151,유료,100.0,5.0,100.0,5.0,,70000.0,37.4915721765705,126.899704409421,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:51
도림초교공영(구),영등포구 신길동 285-1,173246,NW,노외 주차장,1,시간제 주차장,02-2677-1401,0000,2400,0000,2400,0000,2400,145,유료,50.0,5.0,50.0,5.0,,65000.0,37.5081147140574,126.90740600435,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:52
대림1동공영(구),영등포구 대림동 834-1,173250,NW,노외 주차장,1,시간제 주차장,02-2677-1401,0000,2400,0000,2400,0000,2400,155,유료,100.0,5.0,100.0,5.0,,70000.0,37.4931504678972,126.901630300169,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:53
도림동 공영주차장(구),영등포구 도림동 226-13,173262,NW,노외 주차장,1,시간제 주차장,02-2677-1401,0000,2400,0000,2400,0000,2400,26,유료,50.0,5.0,50.0,5.0,,65000.0,37.50834494545,126.896782599012,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:53
대림어린이공원 공영(구),영등포구 대림동 870-0,173277,NW,노외 주차장,1,시간제 주차장,02-2677-1401,0000,2400,0000,2400,0000,2400,198,유료,100.0,5.0,100.0,5.0,,70000.0,37.4912025020701,126.903280829026,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:54
신길4동1마을공원 공영(구),영등포구 신길동 232-20,173299,NW,노외 주차장,1,시간제 주차장,02-2677-1401,0000,2400,0000,2400,0000,2400,130,유료,50.0,5.0,50.0,5.0,,65000.0,37.5071575997772,126.911671523302,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:55
