pk_name,pk_address,pk_code,pk_type_cd,pk_type_nm,oper_se,oper_se_nm,phone,weekday_start,weekday_end,weekend_start,weekend_end,holi_start,holi_end,parking_space,fee_type,basic_fee,basic_time,extra_fee,extra_time,daily_max_fee,monthly_fee,latitude,longitude,coord_src,PRK_STTS_YN,PRK_STTS_NM,NOW_PRK_VHCL_CNT,NOW_PRK_VHCL_UPDT_TM,PAY_YN,PAY_YN_NM,NGHT_PAY_YN,NGHT_PAY_YN_NM,LHLDY_OPER_BGNG_TM,LHLDY_OPER_END_TM,LHLDY_CHGD_FREE_SE,LHLDY_CHGD_FREE_SE_NAME,PRD_AMT,STRT_PKLT_MNG_NO,BSC_PRK_CRG,BSC_PRK_HR,ADD_PRK_CRG,ADD_PRK_HR,BUS_BSC_PRK_CRG,BUS_BSC_PRK_HR,BUS_ADD_PRK_HR,BUS_ADD_PRK_CRG,DAY_MAX_CRG,SHRN_PKLT_MNG_NM,SHRN_PKLT_MNG_URL,SHRN_PKLT_YN,SHRN_PKLT_ETC,collected_at,카카오맵_매칭된_주차장명,카카오맵_유사도,카카오맵_별점,카카오맵_리뷰수,카카오맵_URL,카카오맵_후기_URL
약수동 공영주차장(구),중구 신당동 349-234,171966,NW,노외 주차장,3,시간제 + 거주자 주차장,02-2280-8360,0,2400,0,2400,0,2400,88,유료,200,5,200,5,,140000,37.55223527,127.0133311,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:12,약수동 공영주차장,100.00%,3,2,https://place.map.kakao.com/20518510,https://place.map.kakao.com/20518510#review
장충 공영주차장(구),중구 장충동2가 193-39,171971,NW,노외 주차장,3,시간제 + 거주자 주차장,02-2280-8360,0,2400,0,2400,0,2400,106,유료,200,5,200,5,,140000,37.55997855,127.0013343,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:12,장충공영주차장,100.00%,2.6,7,https://place.map.kakao.com/20563303,https://place.map.kakao.com/20563303#review
손기정체육공원 공영주차장(구),중구 만리동2가 6-1,171975,NW,노외 주차장,3,시간제 + 거주자 주차장,02-2280-8360,0,2400,0,2400,0,2400,162,유료,200,5,200,5,,140000,37.55559774,126.9645837,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:12,손기정체육공원 공영주차장,100.00%,4,4,https://place.map.kakao.com/18059829,https://place.map.kakao.com/18059829#review
용문동 공영주차장(구),용산구 도원동 4-5,172007,NW,노외 주차장,1,시간제 주차장,02-749-5314,0,2400,0,2400,0,2400,39,유료,150,5,150,5,,98000,37.5389592,126.9575622,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:12,용문동공영주차장,100.00%,3,2,https://place.map.kakao.com/26537119,https://place.map.kakao.com/26537119#review
이태원2동 공영주차장(구),용산구 이태원동 227-9,172041,NW,노외 주차장,1,시간제 주차장,02-707-3190,0,2400,0,2400,0,2400,110,유료,250,5,250,5,,160000,37.54036089,126.9926601,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:12,이태원2동공영주차장,100.00%,1,2,https://place.map.kakao.com/11475633,https://place.map.kakao.com/11475633#review
용산주차빌딩 공영주차장(시),용산구 한강로2가 12-9,172065,NW,노외 주차장,1,시간제 주차장,02-2290-6014,0,2400,0,2400,0,2400,559,유료,270,5,270,5,,198000,37.53436379,126.9654182,서울API,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),88,2026-06-28 1:16,Y,유료,N,야간 미개방,0,2400,N,무료,198000,,270,5,270,5,0,0,0,0,0,*,*,N,*,2026-06-28 1:12,용산주차빌딩 공영주차장,100.00%,평가 없음,0,https://place.map.kakao.com/20374320,https://place.map.kakao.com/20374320#review
응봉동(건물) 공영주차장(구),성동구 행당동 341-59,172083,NW,노외 주차장,1,시간제 주차장,02-2204-7970,0,2400,0,2400,0,2400,156,유료,50,5,,,,20000,37.55333484,127.0307241,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:12,응봉동공영주차장,100.00%,평가 없음,0,https://place.map.kakao.com/20562889,https://place.map.kakao.com/20562889#review
도선동(지하) 공영주차장(구),성동구 홍익동 369-0,172084,NW,노외 주차장,1,시간제 주차장,02-2204-7970,0,2400,0,2400,0,2400,186,유료,100,5,,,,20000,37.56555544,127.0316955,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:12,투루카 도선동 공영주차장,84.20%,평가 없음,0,https://place.map.kakao.com/873054567,https://place.map.kakao.com/873054567#review
성수1가1동(건물) 공영주차장(구),성동구 성수동1가 656-260,172120,NW,노외 주차장,1,시간제 주차장,02-2204-7970,0,2400,0,2400,0,2400,91,유료,150,5,,,,20000,37.5399508,127.0463607,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:12,성수1가1동 공영주차장,100.00%,3.8,5,https://place.map.kakao.com/16589586,https://place.map.kakao.com/16589586#review
성수2가3동(건물) 공영주차장(구),성동구 성수동2가 299-19,172130,NW,노외 주차장,1,시간제 주차장,02-2204-7970,0,2400,0,2400,0,2400,192,유료,150,5,,,,20000,37.54912874,127.0551806,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:12,성수2가3동 공영주차장,100.00%,4.1,9,https://place.map.kakao.com/23887983,https://place.map.kakao.com/23887983#review
성수2가1동(건물) 공영주차장(구),성동구 성수동2가 571-1,172134,NW,노외 주차장,1,시간제 주차장,02-2204-7970,0,2400,0,2400,0,2400,161,유료,150,5,,,,20000,37.53717074,127.0561749,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:12,성수2가1동 공영주차장,100.00%,3.9,7,https://place.map.kakao.com/8448486,https://place.map.kakao.com/8448486#review
강변(건물) 공영주차장(구),성동구 성수동1가 366-1,172144,NW,노외 주차장,1,시간제 주차장,02-2204-7970,0,2400,0,2400,0,2400,99,유료,150,5,,,,20000,37.5369666,127.0490475,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:12,강변 공영주차장,100.00%,4.5,2,https://place.map.kakao.com/630401094,https://place.map.kakao.com/630401094#review
용답동(건물) 공영주차장(구),성동구 용답동 4-1,172149,NW,노외 주차장,1,시간제 주차장,02-2204-7970,0,2400,0,2400,0,2400,160,유료,100,5,,,,20000,37.56457115,127.0543101,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:12,용답동공영주차장,100.00%,3,2,https://place.map.kakao.com/20519718,https://place.map.kakao.com/20519718#review
자양유수지 공영주차장(구),광진구 자양동 594-0,172178,NW,노외 주차장,1,시간제 주차장,02-2049-4535,0,2400,0,2400,0,2400,287,유료,200,5,200,5,,50000,37.52938428,127.0775295,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:12,자양유수지 공영주차장,100.00%,2,3,https://place.map.kakao.com/17032762,https://place.map.kakao.com/17032762#review
동서울 노외주차장(구),광진구 구의동 598-1,172184,NW,노외 주차장,1,시간제 주차장,,800,1900,800,1900,0,0,25,유료,250,5,250,5,30000,100000,37.53351479,127.0913148,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:12,동서울노외공영주차장,88.90%,평가 없음,0,https://place.map.kakao.com/26535713,https://place.map.kakao.com/26535713#review
구의1동 공영주차장(구),광진구 구의동 243-78,172198,NW,노외 주차장,1,시간제 주차장,02-2049-4535,0,2400,0,2400,0,2400,172,유료,200,5,200,5,,80000,37.53827595,127.087868,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:12,구의1동 공영주차장,100.00%,1.9,16,https://place.map.kakao.com/20513708,https://place.map.kakao.com/20513708#review
능동공영주차장(구),광진구 능동 205-0,172204,NW,노외 주차장,1,시간제 주차장,02-2049-4535,0,2400,0,2400,0,2400,77,유료,200,5,200,5,,50000,37.55404418,127.0802398,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:12,능동공영주차장,100.00%,2.8,6,https://place.map.kakao.com/20589328,https://place.map.kakao.com/20589328#review
자양4동 공영주차장(구),광진구 자양동 5-5,172218,NW,노외 주차장,1,시간제 주차장,02-2049-4535,0,2400,0,2400,0,2400,83,유료,250,5,250,5,,,37.53867774,127.0681859,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:12,자양4동 공영주차장,100.00%,3,10,https://place.map.kakao.com/11475801,https://place.map.kakao.com/11475801#review
청량리동 노외주차장(구),동대문구 청량리동 51-4,172230,NW,노외 주차장,3,시간제 + 거주자 주차장,02-2247-9664~6,900,1900,900,1900,900,1900,26,유료,1000,60,,,10000,,37.58405028,127.0489954,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:12,청량리동 공영주차장,77.80%,3.8,12,https://www.google.co.kr/maps/place/%EC%B2%AD%EB%9F%89%EB%A6%AC%EB%8F%99+%EA%B3%B5%EC%98%81%EC%A3%BC%EC%B0%A8%EC%9E%A5/data=!4m10!1m2!2m1!1z7LKt65-J66as64-Z64W47Jm47KO87LCo7J6l!3m6!1s0x357cbb5e91c60547:0x33d77f4efbb1de78!8m2!3d37.5854367!4d127.0445366!15sChvssq3rn4nrpqzrj5nrhbjsmbjso7zssKjsnqWSAQdwYXJraW5n4AEA!16s%2Fg%2F1tdbhyp9?hl=ko&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D,https://www.google.co.kr/maps/place/%EC%B2%AD%EB%9F%89%EB%A6%AC%EB%8F%99+%EA%B3%B5%EC%98%81%EC%A3%BC%EC%B0%A8%EC%9E%A5/data=!4m12!1m2!2m1!1z7LKt65-J66as64-Z64W47Jm47KO87LCo7J6l!3m8!1s0x357cbb5e91c60547:0x33d77f4efbb1de78!8m2!3d37.5854367!4d127.0445366!9m1!1b1!15sChvssq3rn4nrpqzrj5nrhbjsmbjso7zssKjsnqWSAQdwYXJraW5n4AEA!16s%2Fg%2F1tdbhyp9?hl=ko&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D
청량리동 공영주차장(구),동대문구 청량리동 435-0,172297,NW,노외 주차장,3,시간제 + 거주자 주차장,02-2247-9664,0,2400,0,2400,0,2400,67,유료,500,10,500,10,10000,,37.58544083,127.0445474,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:12,청량리 공영주차장,94.10%,4,1,https://place.map.kakao.com/20587660,https://place.map.kakao.com/20587660#review
늘봄주차장(구),중랑구 면목동 22-12,172303,NW,노외 주차장,1,시간제 주차장,02-437-1987,0,2400,0,2400,0,2400,72,유료,100,5,100,5,,50000,37.5898504,127.0964229,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:12,늘봄공영주차장,83.30%,1,1,https://place.map.kakao.com/20514485,https://place.map.kakao.com/20514485#review
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
은행나무공영주차장(구),중랑구 면목동 107-5,172367,NW,노외 주차장,1,시간제 주차장,,0,2400,0,2400,0,2400,97,유료,100,5,100,5,,50000,37.58701215,127.0914833,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:12,은행나무 공영주차장,100.00%,평가 없음,0,https://place.map.kakao.com/26980280,https://place.map.kakao.com/26980280#review
봉화산역(남) 공영주차장(구),중랑구 신내동 647-0,172382,NW,노외 주차장,1,시간제 주차장,,0,2200,0,2200,0,2200,86,유료,80,5,80,5,,,37.61642416,127.0919535,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:12,봉화산역 공영주차장,100.00%,1,2,https://place.map.kakao.com/907003513,https://place.map.kakao.com/907003513#review
동원시장공영주차장(구),중랑구 면목동 74-33,172384,NW,노외 주차장,1,시간제 주차장,,0,2400,0,2400,0,2400,26,유료,100,5,100,5,,50000,37.589877,127.0931346,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:12,동원시장공영주차장,100.00%,2,4,https://place.map.kakao.com/25623856,https://place.map.kakao.com/25623856#review
상봉2동공영주차장(구),중랑구 상봉동 110-38,172385,NW,노외 주차장,1,시간제 주차장,02-1577-3325,0,2400,0,2400,0,2400,83,유료,100,5,100,5,,50000,37.59302501,127.0842142,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:12,투루카 상봉2동 공영주차장,85.70%,평가 없음,0,https://place.map.kakao.com/875779422,https://place.map.kakao.com/875779422#review
중화1동공영주차장(구),중랑구 중화동 29-2,172386,NW,노외 주차장,1,시간제 주차장,02-438-7489,0,2400,0,2400,0,2400,130,유료,100,5,100,5,,50000,37.60273664,127.0816176,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:12,중화1동공영주차장,100.00%,평가 없음,0,https://place.map.kakao.com/20583100,https://place.map.kakao.com/20583100#review
대지시장길 공영주차장(구),강북구 미아동 703-8,172530,NW,노외 주차장,1,시간제 주차장,02-944-3025,0,2400,0,2400,0,2400,47,유료,200,5,200,5,,100000,37.62015842,127.0202655,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:12,대지시장길 공영주차장,100.00%,2,2,https://place.map.kakao.com/11471971,https://place.map.kakao.com/11471971#review
송중동 공영주차장(구),강북구 미아동 48-1,172550,NW,노외 주차장,1,시간제 주차장,02-944-3038,0,2400,0,2400,0,2400,54,유료,200,5,200,5,10000,100000,37.61162022,127.033625,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:12,송중동공영주차장,100.00%,1,1,https://place.map.kakao.com/20518222,https://place.map.kakao.com/20518222#review
오패산 공영주차장(구),강북구 미아동 133-100,172563,NW,노외 주차장,1,시간제 주차장,,0,2400,0,2400,0,2400,75,유료,150,5,150,5,10000,,37.62214949,127.0311255,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:12,오패산공영주차장,100.00%,4,1,https://place.map.kakao.com/20519584,https://place.map.kakao.com/20519584#review
냉천길 공영주차장(구),강북구 미아동 756-1,172564,NW,노외 주차장,1,시간제 주차장,02-944-3025,0,2400,0,2400,0,2400,104,유료,200,5,200,5,10000,100000,37.6239863,127.0195309,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:12,냉천길공영주차장,100.00%,3,2,https://place.map.kakao.com/26535878,https://place.map.kakao.com/26535878#review
인수동 공영주차장(구),강북구 수유동 126-0,172580,NW,노외 주차장,1,시간제 주차장,02-944-3045,0,2400,0,2400,0,2400,74,유료,200,5,200,5,10000,100000,37.63607033,127.018408,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:12,인수동공영주차장,100.00%,3,2,https://place.map.kakao.com/20001973,https://place.map.kakao.com/20001973#review
교통광장 공영주차장(구),강북구 우이동 265-0,172594,NW,노외 주차장,1,시간제 주차장,02-944-3027,0,2400,0,2400,0,2400,158,유료,200,5,200,5,10000,100000,37.66207103,127.0073354,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:12,교통광장 공영주차장,100.00%,4.5,2,https://www.google.co.kr/maps/place/%EA%B5%90%ED%86%B5%EA%B4%91%EC%9E%A5+%EA%B3%B5%EC%98%81%EC%A3%BC%EC%B0%A8%EC%9E%A5/data=!3m1!4b1!4m6!3m5!1s0x357cbe9a1f23b049:0x55780db45c75078b!8m2!3d37.6633526!4d127.0129284!16s%2Fg%2F11gd680767?hl=ko&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D,https://www.google.co.kr/maps/place/%EA%B5%90%ED%86%B5%EA%B4%91%EC%9E%A5+%EA%B3%B5%EC%98%81%EC%A3%BC%EC%B0%A8%EC%9E%A5/data=!4m8!3m7!1s0x357cbe9a1f23b049:0x55780db45c75078b!8m2!3d37.6633526!4d127.0129284!9m1!1b1!16s%2Fg%2F11gd680767?hl=ko&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D
우이동 공영주차장(구),강북구 우이동 105-2,172605,NW,노외 주차장,1,시간제 주차장,02-944-3044,0,2400,0,2400,0,2400,82,무료,,,,,80000,,37.65669769,127.011592,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:12,우이동공영주차장,100.00%,4,3,https://place.map.kakao.com/19122441,https://place.map.kakao.com/19122441#review
새장골공영주차장(구),은평구 불광동 480-352,172683,NW,노외 주차장,1,시간제 주차장,02-355-5947,0,2400,0,2400,0,2400,40,유료,100,5,100,5,,70000,37.62445464,126.9235465,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:12,새장골공영주차장,100.00%,평가 없음,0,https://place.map.kakao.com/27105525,https://place.map.kakao.com/27105525#review
역말 공영주차장(구),은평구 역촌동 12-42,172707,NW,노외 주차장,2,거주자 우선 주차장,02-350-5183,0,0,0,0,0,0,47,유료,,,,,,,37.6078458,126.9167146,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:12,역말공동주차장,85.70%,평가 없음,0,https://place.map.kakao.com/1471456833,https://place.map.kakao.com/1471456833#review
갈현1동공영주차장(구),은평구 갈현동 9-112,172777,NW,노외 주차장,1,시간제 주차장,02-357-5947,0,2400,0,2400,0,2400,61,유료,100,5,100,5,,70000,37.62647489,126.9153166,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:12,갈현1동 공영주차장,100.00%,4,3,https://www.google.co.kr/maps/place/%EA%B0%88%ED%98%841%EB%8F%99+%EA%B3%B5%EC%98%81%EC%A3%BC%EC%B0%A8%EC%9E%A5/data=!3m1!4b1!4m6!3m5!1s0x357c979cb5d1a2f5:0xc272b5b2bd5f898b!8m2!3d37.6264152!4d126.9152795!16s%2Fg%2F1tfrdpr6?hl=ko&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D,https://www.google.co.kr/maps/place/%EA%B0%88%ED%98%841%EB%8F%99+%EA%B3%B5%EC%98%81%EC%A3%BC%EC%B0%A8%EC%9E%A5/data=!4m8!3m7!1s0x357c979cb5d1a2f5:0xc272b5b2bd5f898b!8m2!3d37.6264152!4d126.9152795!9m1!1b1!16s%2Fg%2F1tfrdpr6?hl=ko&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D
마포유수지(구),마포구 마포동 36-1,172844,NW,노외 주차장,5,시간제 + 버스전용 주차장,070-7717-0117,0,2400,0,2400,0,2400,503,유료,250,5,250,5,,170000,37.53879916,126.9425947,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:12,마포유수지공영주차장,88.90%,5,9,https://place.map.kakao.com/17285791,https://place.map.kakao.com/17285791#review
목동공영주차장(구),양천구 목동 915-0,172904,NW,노외 주차장,1,시간제 주차장,02-2644-1386,700,2200,800,1900,800,1900,894,유료,150,5,150,5,10000,100000,37.52784391,126.8778033,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:12,목동공영주차장,100.00%,2.6,5,https://place.map.kakao.com/27304707,https://place.map.kakao.com/27304707#review
염리 공영주차장(구),마포구 염리동 174-3,172912,NW,노외 주차장,1,시간제 주차장,02-300-5046,0,2400,0,2400,0,2400,135,유료,250,5,250,5,,170000,37.54198589,126.9452067,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:12,염리공영주차장,100.00%,3.3,3,https://place.map.kakao.com/9166231,https://place.map.kakao.com/9166231#review
목2동 월촌(구),양천구 목동 525-0,172916,NW,노외 주차장,1,시간제 주차장,02-2061-4369,0,2400,0,2400,0,2400,79,유료,50,5,50,5,,50000,37.54594454,126.8746122,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:12,월촌공영주차장,66.70%,2.7,3,https://place.map.kakao.com/26536200,https://place.map.kakao.com/26536200#review
웃우물 공영주차장(시),양천구 신정동 943-25,172935,NW,노외 주차장,1,시간제 주차장,02-2290-6311,0,2400,0,2400,0,2400,79,유료,200,5,200,5,,144000,37.52379759,126.8514175,서울API,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),58,2026-06-28 1:16,Y,유료,N,야간 미개방,0,2400,N,무료,144000,,200,5,200,5,0,0,0,0,0,*,*,N,*,2026-06-28 1:12,웃우물 공영주차장,100.00%,1,1,https://place.map.kakao.com/20537348,https://place.map.kakao.com/20537348#review
목동체비지 공영주차장(시),양천구 목동 908-26,172937,NW,노외 주차장,1,시간제 주차장,,800,2100,800,2100,800,2100,55,유료,130,5,130,5,,90000,37.53679354,126.8806468,서울API,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),23,2026-06-28 1:16,Y,유료,N,야간 미개방,800,2100,N,무료,90000,,130,5,130,5,0,0,0,0,0,*,*,N,*,2026-06-28 1:12,목동체비지 공영주차장,100.00%,5,1,https://place.map.kakao.com/25621173,https://place.map.kakao.com/25621173#review
달마을주차장(구),양천구 목동 532-18,172941,NW,노외 주차장,1,시간제 주차장,02-2644-1401,0,2400,0,2400,0,2400,35,유료,100,5,100,5,,50000,37.54436997,126.8716115,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:12,달마을공영주차장,85.70%,1,1,https://place.map.kakao.com/26819692,https://place.map.kakao.com/26819692#review
목3동 해운주차장(구),양천구 목동 711-6,172952,NW,노외 주차장,1,시간제 주차장,,0,2400,0,2400,0,2400,63,유료,50,5,50,5,,50000,37.54193148,126.8651223,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:12,목3동해운공영주차장,88.90%,3,2,https://place.map.kakao.com/20516121,https://place.map.kakao.com/20516121#review
방화역(서) 공영주차장(시),강서구 방화동 829-1,172970,NW,노외 주차장,1,시간제 주차장,,800,2100,800,2100,800,2100,69,유료,290,5,290,5,,109000,37.57757395,126.8121746,서울API,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),19,2026-06-28 1:16,Y,유료,N,야간 미개방,800,2100,N,무료,109000,,290,5,290,5,0,0,0,0,0,*,*,N,*,2026-06-28 1:12,방화역 동 공영주차장,94.10%,평가 없음,5,https://place.map.kakao.com/2029879158,https://place.map.kakao.com/2029879158#review
방화역(동) 공영주차장(시),강서구 방화동 830-4,172971,NW,노외 주차장,1,시간제 주차장,,800,2100,800,2100,800,2100,67,유료,290,5,290,5,,109000,37.57730116,126.8133148,서울API,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),67,2026-06-28 1:16,Y,유료,N,야간 미개방,800,2100,N,무료,109000,,290,5,290,5,0,0,0,0,0,*,*,N,*,2026-06-28 1:12,방화역 동 공영주차장,94.10%,평가 없음,5,https://place.map.kakao.com/2029879158,https://place.map.kakao.com/2029879158#review
개화산역 공영주차장(시),강서구 방화동 845-0,172979,NW,노외 주차장,1,시간제 주차장,02-2290-6064,0,2400,0,2400,0,2400,320,유료,290,5,290,5,,109000,37.57224302,126.8051898,서울API,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),92,2026-06-28 1:16,Y,유료,N,야간 미개방,0,2400,N,무료,109000,,290,5,290,5,0,0,0,0,0,*,*,N,*,2026-06-28 1:12,개화산역공영주차장,100.00%,4.5,3,https://place.map.kakao.com/11512430,https://place.map.kakao.com/11512430#review
가양3동 공영주차장(시),강서구 가양동 1488-12,173005,NW,노외 주차장,1,시간제 주차장,,900,1900,900,1500,0,0,56,유료,200,5,200,5,,144000,37.56033753,126.8597755,서울API,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),56,2026-06-28 1:16,Y,유료,N,야간 미개방,0,0,Y,유료,144000,,200,5,200,5,0,0,0,0,0,*,*,N,*,2026-06-28 1:12,가양3동 공영주차장,100.00%,평가 없음,1,https://place.map.kakao.com/732747071,https://place.map.kakao.com/732747071#review
가양역 공영주차장(시),강서구 가양동 1480-10,173047,NW,노외 주차장,1,시간제 주차장,,800,2100,800,2100,800,2100,79,유료,320,5,320,5,,168000,37.56332959,126.8530818,서울API,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),23,2026-06-28 1:16,Y,유료,N,야간 미개방,800,2100,N,무료,168000,,320,5,320,5,0,0,0,0,0,*,*,N,*,2026-06-28 1:12,가양역 공영주차장,100.00%,평가 없음,10,https://place.map.kakao.com/20519355,https://place.map.kakao.com/20519355#review
구로5동마을공동주차장(구),구로구 구로동 549-73,173073,NW,노외 주차장,1,시간제 주차장,02-839-4875,0,2400,0,2400,0,2400,77,유료,100,5,100,5,,65000,37.50084868,126.8860096,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:12,구로5동마을 공동공영주차장,91.70%,평가 없음,0,https://place.map.kakao.com/11475909,https://place.map.kakao.com/11475909#review
구로리공원지하주차장(구),구로구 구로동 139-82,173093,NW,노외 주차장,3,시간제 + 거주자 주차장,02-839-4875,0,2400,0,2400,0,2400,203,유료,150,5,150,5,,105000,37.49088369,126.89161,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:12,구로리공원 지하 공영 주차장,90.90%,1,1,https://place.map.kakao.com/1326437670,https://place.map.kakao.com/1326437670#review
고척1동마을공동주차장(구),구로구 고척동 52-54,173104,NW,노외 주차장,1,시간제 주차장,02-839-4875,0,2400,0,2400,0,2400,125,유료,100,5,100,5,,65000,37.50231852,126.8639042,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:12,고척1동마을 공영주차장,90.90%,4,4,https://place.map.kakao.com/11475953,https://place.map.kakao.com/11475953#review
독산1동 공영주차장(구),금천구 독산동 1006-94,173123,NW,노외 주차장,1,시간제 주차장,,0,2400,0,2400,0,2400,66,유료,65,5,65,5,,,37.46494266,126.8948152,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:12,독산1동 공영주차장,100.00%,평가 없음,0,https://place.map.kakao.com/27416965,https://place.map.kakao.com/27416965#review
독산3동 공영주차장(구),금천구 독산동 898-24,173129,NW,노외 주차장,1,시간제 주차장,,800,1900,800,1900,800,1900,50,유료,65,5,65,5,,,37.47949303,126.9063404,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:12,독산3동공영주차장,100.00%,평가 없음,0,https://place.map.kakao.com/17755445,https://place.map.kakao.com/17755445#review
구로2동 마을공동주차장(구),구로구 구로동 317-187,173139,NW,노외 주차장,3,시간제 + 거주자 주차장,02-839-4875,0,2400,0,2400,0,2400,88,유료,100,5,100,5,,65000,37.49147816,126.8883104,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:12,구로2동공영주차장,80.00%,3,1,https://place.map.kakao.com/26536664,https://place.map.kakao.com/26536664#review
시흥1동 공영주차장(구),금천구 시흥동 555-3,173141,NW,노외 주차장,1,시간제 주차장,02-809-0061,900,1800,900,1800,900,1800,82,유료,65,5,65,5,,50000,37.45068554,126.8967065,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:12,시흥1동공영주차장,100.00%,5,1,https://place.map.kakao.com/20518474,https://place.map.kakao.com/20518474#review
신길환승(5호선)(구),영등포구 영등포동1가 35-0,173150,NW,노외 주차장,1,시간제 주차장,02-2677-1401,0,2400,0,2400,0,2400,109,유료,100,5,100,5,,70000,37.51771414,126.9145096,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:12,신길환승5호선 공영주차장,73.70%,평가 없음,0,https://place.map.kakao.com/1766437824,https://place.map.kakao.com/1766437824#review
